Second of the Day,Power Produced,Time of Day
1150,0.0,00:19:10
1151,0.0,00:19:11
1152,0.0,00:19:12
1153,0.0,00:19:13
1154,0.0,00:19:14
1155,0.0,00:19:15
1156,0.0,00:19:16
1157,0.0,00:19:17
1158,0.0,00:19:18
1159,0.0,00:19:19
1160,0.0,00:19:20
1161,0.0,00:19:21
1162,0.0,00:19:22
1163,0.0,00:19:23
1164,0.0,00:19:24
1165,0.0,00:19:25
1166,0.0,00:19:26
1167,0.0,00:19:27
1168,0.0,00:19:28
1169,0.0,00:19:29
1170,0.0,00:19:30
1171,0.0,00:19:31
1172,0.0,00:19:32
1173,0.0,00:19:33
1174,0.0,00:19:34
1175,0.0,00:19:35
1176,0.0,00:19:36
1177,0.0,00:19:37
1178,0.0,00:19:38
1179,0.0,00:19:39
1180,0.0,00:19:40
1181,0.0,00:19:41
1182,0.0,00:19:42
1183,0.0,00:19:43
1184,0.0,00:19:44
1185,0.0,00:19:45
1186,0.0,00:19:46
1187,0.0,00:19:47
1188,0.0,00:19:48
1189,0.0,00:19:49
1190,0.0,00:19:50
1191,0.0,00:19:51
1192,0.0,00:19:52
1193,0.0,00:19:53
1194,0.0,00:19:54
1195,0.0,00:19:55
1196,0.0,00:19:56
1197,0.0,00:19:57
1198,0.0,00:19:58
1199,0.0,00:19:59
1200,0.0,00:20:00
1201,0.0,00:20:01
1202,0.0,00:20:02
1203,0.0,00:20:03
1204,0.0,00:20:04
1205,0.0,00:20:05
1206,0.0,00:20:06
1207,0.0,00:20:07
1208,0.0,00:20:08
1209,0.0,00:20:09
1210,0.0,00:20:10
1211,0.0,00:20:11
1212,0.0,00:20:12
1213,0.0,00:20:13
1214,0.0,00:20:14
1215,0.0,00:20:15
1216,0.0,00:20:16
1217,0.0,00:20:17
1218,0.0,00:20:18
1219,0.0,00:20:19
1220,0.0,00:20:20
1221,0.0,00:20:21
1222,0.0,00:20:22
1223,0.0,00:20:23
1224,0.0,00:20:24
1225,0.0,00:20:25
1226,0.0,00:20:26
1227,0.0,00:20:27
1228,0.0,00:20:28
1229,0.0,00:20:29
1230,0.0,00:20:30
1231,0.0,00:20:31
1232,0.0,00:20:32
1233,0.0,00:20:33
1234,0.0,00:20:34
1235,0.0,00:20:35
1236,0.0,00:20:36
1237,0.0,00:20:37
1238,0.0,00:20:38
1239,0.0,00:20:39
1240,0.0,00:20:40
1241,0.0,00:20:41
1242,0.0,00:20:42
1243,0.0,00:20:43
1244,0.0,00:20:44
1245,0.0,00:20:45
1246,0.0,00:20:46
1247,0.0,00:20:47
1248,0.0,00:20:48
1249,0.0,00:20:49
1250,0.0,00:20:50
1251,0.0,00:20:51
1252,0.0,00:20:52
1253,0.0,00:20:53
1254,0.0,00:20:54
1255,0.0,00:20:55
1256,0.0,00:20:56
1257,0.0,00:20:57
1258,0.0,00:20:58
1259,0.0,00:20:59
1260,0.0,00:21:00
1261,0.0,00:21:01
1262,0.0,00:21:02
1263,0.0,00:21:03
1264,0.0,00:21:04
1265,0.0,00:21:05
1266,0.0,00:21:06
1267,0.0,00:21:07
1268,0.0,00:21:08
1269,0.0,00:21:09
1270,0.0,00:21:10
1271,0.0,00:21:11
1272,0.0,00:21:12
1273,0.0,00:21:13
1274,0.0,00:21:14
1275,0.0,00:21:15
1276,0.0,00:21:16
1277,0.0,00:21:17
1278,0.0,00:21:18
1279,0.0,00:21:19
1280,0.0,00:21:20
1281,0.0,00:21:21
1282,0.0,00:21:22
1283,0.0,00:21:23
1284,0.0,00:21:24
1285,0.0,00:21:25
1286,0.0,00:21:26
1287,0.0,00:21:27
1288,0.0,00:21:28
1289,0.0,00:21:29
1290,0.0,00:21:30
1291,0.0,00:21:31
1292,0.0,00:21:32
1293,0.0,00:21:33
1294,0.0,00:21:34
1295,0.0,00:21:35
1296,0.0,00:21:36
1297,0.0,00:21:37
1298,0.0,00:21:38
1299,0.0,00:21:39
1300,0.0,00:21:40
1301,0.0,00:21:41
1302,0.0,00:21:42
1303,0.0,00:21:43
1304,0.0,00:21:44
1305,0.0,00:21:45
1306,0.0,00:21:46
1307,0.0,00:21:47
1308,0.0,00:21:48
1309,0.0,00:21:49
1310,0.0,00:21:50
1311,0.0,00:21:51
1312,0.0,00:21:52
1313,0.0,00:21:53
1314,0.0,00:21:54
1315,0.0,00:21:55
1316,0.0,00:21:56
1317,0.0,00:21:57
1318,0.0,00:21:58
1319,0.0,00:21:59
1320,0.0,00:22:00
1321,0.0,00:22:01
1322,0.0,00:22:02
1323,0.0,00:22:03
1324,0.0,00:22:04
1325,0.0,00:22:05
1326,0.0,00:22:06
1327,0.0,00:22:07
1328,0.0,00:22:08
1329,0.0,00:22:09
1330,0.0,00:22:10
1331,0.0,00:22:11
1332,0.0,00:22:12
1333,0.0,00:22:13
1334,0.0,00:22:14
1335,0.0,00:22:15
1336,0.0,00:22:16
1337,0.0,00:22:17
1338,0.0,00:22:18
1339,0.0,00:22:19
1340,0.0,00:22:20
1341,0.0,00:22:21
1342,0.0,00:22:22
1343,0.0,00:22:23
1344,0.0,00:22:24
1345,0.0,00:22:25
1346,0.0,00:22:26
1347,0.0,00:22:27
1348,0.0,00:22:28
1349,0.0,00:22:29
1350,0.0,00:22:30
1351,0.0,00:22:31
1352,0.0,00:22:32
1353,0.0,00:22:33
1354,0.0,00:22:34
1355,0.0,00:22:35
1356,0.0,00:22:36
1357,0.0,00:22:37
1358,0.0,00:22:38
1359,0.0,00:22:39
1360,0.0,00:22:40
1361,0.0,00:22:41
1362,0.0,00:22:42
1363,0.0,00:22:43
1364,0.0,00:22:44
1365,0.0,00:22:45
1366,0.0,00:22:46
1367,0.0,00:22:47
1368,0.0,00:22:48
1369,0.0,00:22:49
1370,0.0,00:22:50
1371,0.0,00:22:51
1372,0.0,00:22:52
1373,0.0,00:22:53
1374,0.0,00:22:54
1375,0.0,00:22:55
1376,0.0,00:22:56
1377,0.0,00:22:57
1378,0.0,00:22:58
1379,0.0,00:22:59
1380,0.0,00:23:00
1381,0.0,00:23:01
1382,0.0,00:23:02
1383,0.0,00:23:03
1384,0.0,00:23:04
1385,0.0,00:23:05
1386,0.0,00:23:06
1387,0.0,00:23:07
1388,0.0,00:23:08
1389,0.0,00:23:09
1390,0.0,00:23:10
1391,0.0,00:23:11
1392,0.0,00:23:12
1393,0.0,00:23:13
1394,0.0,00:23:14
1395,0.0,00:23:15
1396,0.0,00:23:16
1397,0.0,00:23:17
1398,0.0,00:23:18
1399,0.0,00:23:19
1400,0.0,00:23:20
1401,0.0,00:23:21
1402,0.0,00:23:22
1403,0.0,00:23:23
1404,0.0,00:23:24
1405,0.0,00:23:25
1406,0.0,00:23:26
1407,0.0,00:23:27
1408,0.0,00:23:28
1409,0.0,00:23:29
1410,0.0,00:23:30
1411,0.0,00:23:31
1412,0.0,00:23:32
1413,0.0,00:23:33
1414,0.0,00:23:34
1415,0.0,00:23:35
1416,0.0,00:23:36
1417,0.0,00:23:37
1418,0.0,00:23:38
1419,0.0,00:23:39
1420,0.0,00:23:40
1421,0.0,00:23:41
1422,0.0,00:23:42
1423,0.0,00:23:43
1424,0.0,00:23:44
1425,0.0,00:23:45
1426,0.0,00:23:46
1427,0.0,00:23:47
1428,0.0,00:23:48
1429,0.0,00:23:49
1430,0.0,00:23:50
1431,0.0,00:23:51
1432,0.0,00:23:52
1433,0.0,00:23:53
1434,0.0,00:23:54
1435,0.0,00:23:55
1436,0.0,00:23:56
1437,0.0,00:23:57
1438,0.0,00:23:58
1439,0.0,00:23:59
1440,0.0,00:24:00
1441,0.0,00:24:01
1442,0.0,00:24:02
1443,0.0,00:24:03
1444,0.0,00:24:04
1445,0.0,00:24:05
1446,0.0,00:24:06
1447,0.0,00:24:07
1448,0.0,00:24:08
1449,0.0,00:24:09
1450,0.0,00:24:10
1451,0.0,00:24:11
1452,0.0,00:24:12
1453,0.0,00:24:13
1454,0.0,00:24:14
1455,0.0,00:24:15
1456,0.0,00:24:16
1457,0.0,00:24:17
1458,0.0,00:24:18
1459,0.0,00:24:19
1460,0.0,00:24:20
1461,0.0,00:24:21
1462,0.0,00:24:22
1463,0.0,00:24:23
1464,0.0,00:24:24
1465,0.0,00:24:25
1466,0.0,00:24:26
1467,0.0,00:24:27
1468,0.0,00:24:28
1469,0.0,00:24:29
1470,0.0,00:24:30
1471,0.0,00:24:31
1472,0.0,00:24:32
1473,0.0,00:24:33
1474,0.0,00:24:34
1475,0.0,00:24:35
1476,0.0,00:24:36
1477,0.0,00:24:37
1478,0.0,00:24:38
1479,0.0,00:24:39
1480,0.0,00:24:40
1481,0.0,00:24:41
1482,0.0,00:24:42
1483,0.0,00:24:43
1484,0.0,00:24:44
1485,0.0,00:24:45
1486,0.0,00:24:46
1487,0.0,00:24:47
1488,0.0,00:24:48
1489,0.0,00:24:49
1490,0.0,00:24:50
1491,0.0,00:24:51
1492,0.0,00:24:52
1493,0.0,00:24:53
1494,0.0,00:24:54
1495,0.0,00:24:55
1496,0.0,00:24:56
1497,0.0,00:24:57
1498,0.0,00:24:58
1499,0.0,00:24:59
1500,0.0,00:25:00
1501,0.0,00:25:01
1502,0.0,00:25:02
1503,0.0,00:25:03
1504,0.0,00:25:04
1505,0.0,00:25:05
1506,0.0,00:25:06
1507,0.0,00:25:07
1508,0.0,00:25:08
1509,0.0,00:25:09
1510,0.0,00:25:10
1511,0.0,00:25:11
1512,0.0,00:25:12
1513,0.0,00:25:13
1514,0.0,00:25:14
1515,0.0,00:25:15
1516,0.0,00:25:16
1517,0.0,00:25:17
1518,0.0,00:25:18
1519,0.0,00:25:19
1520,0.0,00:25:20
1521,0.0,00:25:21
1522,0.0,00:25:22
1523,0.0,00:25:23
1524,0.0,00:25:24
1525,0.0,00:25:25
1526,0.0,00:25:26
1527,0.0,00:25:27
1528,0.0,00:25:28
1529,0.0,00:25:29
1530,0.0,00:25:30
1531,0.0,00:25:31
1532,0.0,00:25:32
1533,0.0,00:25:33
1534,0.0,00:25:34
1535,0.0,00:25:35
1536,0.0,00:25:36
1537,0.0,00:25:37
1538,0.0,00:25:38
1539,0.0,00:25:39
1540,0.0,00:25:40
1541,0.0,00:25:41
1542,0.0,00:25:42
1543,0.0,00:25:43
1544,0.0,00:25:44
1545,0.0,00:25:45
1546,0.0,00:25:46
1547,0.0,00:25:47
1548,0.0,00:25:48
1549,0.0,00:25:49
1550,0.0,00:25:50
1551,0.0,00:25:51
1552,0.0,00:25:52
1553,0.0,00:25:53
1554,0.0,00:25:54
1555,0.0,00:25:55
1556,0.0,00:25:56
1557,0.0,00:25:57
1558,0.0,00:25:58
1559,0.0,00:25:59
1560,0.0,00:26:00
1561,0.0,00:26:01
1562,0.0,00:26:02
1563,0.0,00:26:03
1564,0.0,00:26:04
1565,0.0,00:26:05
1566,0.0,00:26:06
1567,0.0,00:26:07
1568,0.0,00:26:08
1569,0.0,00:26:09
1570,0.0,00:26:10
1571,0.0,00:26:11
1572,0.0,00:26:12
1573,0.0,00:26:13
1574,0.0,00:26:14
1575,0.0,00:26:15
1576,0.0,00:26:16
1577,0.0,00:26:17
1578,0.0,00:26:18
1579,0.0,00:26:19
1580,0.0,00:26:20
1581,0.0,00:26:21
1582,0.0,00:26:22
1583,0.0,00:26:23
1584,0.0,00:26:24
1585,0.0,00:26:25
1586,0.0,00:26:26
1587,0.0,00:26:27
1588,0.0,00:26:28
1589,0.0,00:26:29
1590,0.0,00:26:30
1591,0.0,00:26:31
1592,0.0,00:26:32
1593,0.0,00:26:33
1594,0.0,00:26:34
1595,0.0,00:26:35
1596,0.0,00:26:36
1597,0.0,00:26:37
1598,0.0,00:26:38
1599,0.0,00:26:39
1600,0.0,00:26:40
1601,0.0,00:26:41
1602,0.0,00:26:42
1603,0.0,00:26:43
1604,0.0,00:26:44
1605,0.0,00:26:45
1606,0.0,00:26:46
1607,0.0,00:26:47
1608,0.0,00:26:48
1609,0.0,00:26:49
1610,0.0,00:26:50
1611,0.0,00:26:51
1612,0.0,00:26:52
1613,0.0,00:26:53
1614,0.0,00:26:54
1615,0.0,00:26:55
1616,0.0,00:26:56
1617,0.0,00:26:57
1618,0.0,00:26:58
1619,0.0,00:26:59
1620,0.0,00:27:00
1621,0.0,00:27:01
1622,0.0,00:27:02
1623,0.0,00:27:03
1624,0.0,00:27:04
1625,0.0,00:27:05
1626,0.0,00:27:06
1627,0.0,00:27:07
1628,0.0,00:27:08
1629,0.0,00:27:09
1630,0.0,00:27:10
1631,0.0,00:27:11
1632,0.0,00:27:12
1633,0.0,00:27:13
1634,0.0,00:27:14
1635,0.0,00:27:15
1636,0.0,00:27:16
1637,0.0,00:27:17
1638,0.0,00:27:18
1639,0.0,00:27:19
1640,0.0,00:27:20
1641,0.0,00:27:21
1642,0.0,00:27:22
1643,0.0,00:27:23
1644,0.0,00:27:24
1645,0.0,00:27:25
1646,0.0,00:27:26
1647,0.0,00:27:27
1648,0.0,00:27:28
1649,0.0,00:27:29
1650,0.0,00:27:30
1651,0.0,00:27:31
1652,0.0,00:27:32
1653,0.0,00:27:33
1654,0.0,00:27:34
1655,0.0,00:27:35
1656,0.0,00:27:36
1657,0.0,00:27:37
1658,0.0,00:27:38
1659,0.0,00:27:39
1660,0.0,00:27:40
1661,0.0,00:27:41
1662,0.0,00:27:42
1663,0.0,00:27:43
1664,0.0,00:27:44
1665,0.0,00:27:45
1666,0.0,00:27:46
1667,0.0,00:27:47
1668,0.0,00:27:48
1669,0.0,00:27:49
1670,0.0,00:27:50
1671,0.0,00:27:51
1672,0.0,00:27:52
1673,0.0,00:27:53
1674,0.0,00:27:54
1675,0.0,00:27:55
1676,0.0,00:27:56
1677,0.0,00:27:57
1678,0.0,00:27:58
1679,0.0,00:27:59
1680,0.0,00:28:00
1681,0.0,00:28:01
1682,0.0,00:28:02
1683,0.0,00:28:03
1684,0.0,00:28:04
1685,0.0,00:28:05
1686,0.0,00:28:06
1687,0.0,00:28:07
1688,0.0,00:28:08
1689,0.0,00:28:09
1690,0.0,00:28:10
1691,0.0,00:28:11
1692,0.0,00:28:12
1693,0.0,00:28:13
1694,0.0,00:28:14
1695,0.0,00:28:15
1696,0.0,00:28:16
1697,0.0,00:28:17
1698,0.0,00:28:18
1699,0.0,00:28:19
1700,0.0,00:28:20
1701,0.0,00:28:21
1702,0.0,00:28:22
1703,0.0,00:28:23
1704,0.0,00:28:24
1705,0.0,00:28:25
1706,0.0,00:28:26
1707,0.0,00:28:27
1708,0.0,00:28:28
1709,0.0,00:28:29
1710,0.0,00:28:30
1711,0.0,00:28:31
1712,0.0,00:28:32
1713,0.0,00:28:33
1714,0.0,00:28:34
1715,0.0,00:28:35
1716,0.0,00:28:36
1717,0.0,00:28:37
1718,0.0,00:28:38
1719,0.0,00:28:39
1720,0.0,00:28:40
1721,0.0,00:28:41
1722,0.0,00:28:42
1723,0.0,00:28:43
1724,0.0,00:28:44
1725,0.0,00:28:45
1726,0.0,00:28:46
1727,0.0,00:28:47
1728,0.0,00:28:48
1729,0.0,00:28:49
1730,0.0,00:28:50
1731,0.0,00:28:51
1732,0.0,00:28:52
1733,0.0,00:28:53
1734,0.0,00:28:54
1735,0.0,00:28:55
1736,0.0,00:28:56
1737,0.0,00:28:57
1738,0.0,00:28:58
1739,0.0,00:28:59
1740,0.0,00:29:00
1741,0.0,00:29:01
1742,0.0,00:29:02
1743,0.0,00:29:03
1744,0.0,00:29:04
1745,0.0,00:29:05
1746,0.0,00:29:06
1747,0.0,00:29:07
1748,0.0,00:29:08
1749,0.0,00:29:09
1750,0.0,00:29:10
1751,0.0,00:29:11
1752,0.0,00:29:12
1753,0.0,00:29:13
1754,0.0,00:29:14
1755,0.0,00:29:15
1756,0.0,00:29:16
1757,0.0,00:29:17
1758,0.0,00:29:18
1759,0.0,00:29:19
1760,0.0,00:29:20
1761,0.0,00:29:21
1762,0.0,00:29:22
1763,0.0,00:29:23
1764,0.0,00:29:24
1765,0.0,00:29:25
1766,0.0,00:29:26
1767,0.0,00:29:27
1768,0.0,00:29:28
1769,0.0,00:29:29
1770,0.0,00:29:30
1771,0.0,00:29:31
1772,0.0,00:29:32
1773,0.0,00:29:33
1774,0.0,00:29:34
1775,0.0,00:29:35
1776,0.0,00:29:36
1777,0.0,00:29:37
1778,0.0,00:29:38
1779,0.0,00:29:39
1780,0.0,00:29:40
1781,0.0,00:29:41
1782,0.0,00:29:42
1783,0.0,00:29:43
1784,0.0,00:29:44
1785,0.0,00:29:45
1786,0.0,00:29:46
1787,0.0,00:29:47
1788,0.0,00:29:48
1789,0.0,00:29:49
1790,0.0,00:29:50
1791,0.0,00:29:51
1792,0.0,00:29:52
1793,0.0,00:29:53
1794,0.0,00:29:54
1795,0.0,00:29:55
1796,0.0,00:29:56
1797,0.0,00:29:57
1798,0.0,00:29:58
1799,0.0,00:29:59
1800,0.0,00:30:00
1801,0.0,00:30:01
1802,0.0,00:30:02
1803,0.0,00:30:03
1804,0.0,00:30:04
1805,0.0,00:30:05
1806,0.0,00:30:06
1807,0.0,00:30:07
1808,0.0,00:30:08
1809,0.0,00:30:09
1810,0.0,00:30:10
1811,0.0,00:30:11
1812,0.0,00:30:12
1813,0.0,00:30:13
1814,0.0,00:30:14
1815,0.0,00:30:15
1816,0.0,00:30:16
1817,0.0,00:30:17
1818,0.0,00:30:18
1819,0.0,00:30:19
1820,0.0,00:30:20
1821,0.0,00:30:21
1822,0.0,00:30:22
1823,0.0,00:30:23
1824,0.0,00:30:24
1825,0.0,00:30:25
1826,0.0,00:30:26
1827,0.0,00:30:27
1828,0.0,00:30:28
1829,0.0,00:30:29
1830,0.0,00:30:30
1831,0.0,00:30:31
1832,0.0,00:30:32
1833,0.0,00:30:33
1834,0.0,00:30:34
1835,0.0,00:30:35
1836,0.0,00:30:36
1837,0.0,00:30:37
1838,0.0,00:30:38
1839,0.0,00:30:39
1840,0.0,00:30:40
1841,0.0,00:30:41
1842,0.0,00:30:42
1843,0.0,00:30:43
1844,0.0,00:30:44
1845,0.0,00:30:45
1846,0.0,00:30:46
1847,0.0,00:30:47
1848,0.0,00:30:48
1849,0.0,00:30:49
1850,0.0,00:30:50
1851,0.0,00:30:51
1852,0.0,00:30:52
1853,0.0,00:30:53
1854,0.0,00:30:54
1855,0.0,00:30:55
1856,0.0,00:30:56
1857,0.0,00:30:57
1858,0.0,00:30:58
1859,0.0,00:30:59
1860,0.0,00:31:00
1861,0.0,00:31:01
1862,0.0,00:31:02
1863,0.0,00:31:03
1864,0.0,00:31:04
1865,0.0,00:31:05
1866,0.0,00:31:06
1867,0.0,00:31:07
1868,0.0,00:31:08
1869,0.0,00:31:09
1870,0.0,00:31:10
1871,0.0,00:31:11
1872,0.0,00:31:12
1873,0.0,00:31:13
1874,0.0,00:31:14
1875,0.0,00:31:15
1876,0.0,00:31:16
1877,0.0,00:31:17
1878,0.0,00:31:18
1879,0.0,00:31:19
1880,0.0,00:31:20
1881,0.0,00:31:21
1882,0.0,00:31:22
1883,0.0,00:31:23
1884,0.0,00:31:24
1885,0.0,00:31:25
1886,0.0,00:31:26
1887,0.0,00:31:27
1888,0.0,00:31:28
1889,0.0,00:31:29
1890,0.0,00:31:30
1891,0.0,00:31:31
1892,0.0,00:31:32
1893,0.0,00:31:33
1894,0.0,00:31:34
1895,0.0,00:31:35
1896,0.0,00:31:36
1897,0.0,00:31:37
1898,0.0,00:31:38
1899,0.0,00:31:39
1900,0.0,00:31:40
1901,0.0,00:31:41
1902,0.0,00:31:42
1903,0.0,00:31:43
1904,0.0,00:31:44
1905,0.0,00:31:45
1906,0.0,00:31:46
1907,0.0,00:31:47
1908,0.0,00:31:48
1909,0.0,00:31:49
1910,0.0,00:31:50
1911,0.0,00:31:51
1912,0.0,00:31:52
1913,0.0,00:31:53
1914,0.0,00:31:54
1915,0.0,00:31:55
1916,0.0,00:31:56
1917,0.0,00:31:57
1918,0.0,00:31:58
1919,0.0,00:31:59
1920,0.0,00:32:00
1921,0.0,00:32:01
1922,0.0,00:32:02
1923,0.0,00:32:03
1924,0.0,00:32:04
1925,0.0,00:32:05
1926,0.0,00:32:06
1927,0.0,00:32:07
1928,0.0,00:32:08
1929,0.0,00:32:09
1930,0.0,00:32:10
1931,0.0,00:32:11
1932,0.0,00:32:12
1933,0.0,00:32:13
1934,0.0,00:32:14
1935,0.0,00:32:15
1936,0.0,00:32:16
1937,0.0,00:32:17
1938,0.0,00:32:18
1939,0.0,00:32:19
1940,0.0,00:32:20
1941,0.0,00:32:21
1942,0.0,00:32:22
1943,0.0,00:32:23
1944,0.0,00:32:24
1945,0.0,00:32:25
1946,0.0,00:32:26
1947,0.0,00:32:27
1948,0.0,00:32:28
1949,0.0,00:32:29
1950,0.0,00:32:30
1951,0.0,00:32:31
1952,0.0,00:32:32
1953,0.0,00:32:33
1954,0.0,00:32:34
1955,0.0,00:32:35
1956,0.0,00:32:36
1957,0.0,00:32:37
1958,0.0,00:32:38
1959,0.0,00:32:39
1960,0.0,00:32:40
1961,0.0,00:32:41
1962,0.0,00:32:42
1963,0.0,00:32:43
1964,0.0,00:32:44
1965,0.0,00:32:45
1966,0.0,00:32:46
1967,0.0,00:32:47
1968,0.0,00:32:48
1969,0.0,00:32:49
1970,0.0,00:32:50
1971,0.0,00:32:51
1972,0.0,00:32:52
1973,0.0,00:32:53
1974,0.0,00:32:54
1975,0.0,00:32:55
1976,0.0,00:32:56
1977,0.0,00:32:57
1978,0.0,00:32:58
1979,0.0,00:32:59
1980,0.0,00:33:00
1981,0.0,00:33:01
1982,0.0,00:33:02
1983,0.0,00:33:03
1984,0.0,00:33:04
1985,0.0,00:33:05
1986,0.0,00:33:06
1987,0.0,00:33:07
1988,0.0,00:33:08
1989,0.0,00:33:09
1990,0.0,00:33:10
1991,0.0,00:33:11
1992,0.0,00:33:12
1993,0.0,00:33:13
1994,0.0,00:33:14
1995,0.0,00:33:15
1996,0.0,00:33:16
1997,0.0,00:33:17
1998,0.0,00:33:18
1999,0.0,00:33:19
2000,0.0,00:33:20
2001,0.0,00:33:21
2002,0.0,00:33:22
2003,0.0,00:33:23
2004,0.0,00:33:24
2005,0.0,00:33:25
2006,0.0,00:33:26
2007,0.0,00:33:27
2008,0.0,00:33:28
2009,0.0,00:33:29
2010,0.0,00:33:30
2011,0.0,00:33:31
2012,0.0,00:33:32
2013,0.0,00:33:33
2014,0.0,00:33:34
2015,0.0,00:33:35
2016,0.0,00:33:36
2017,0.0,00:33:37
2018,0.0,00:33:38
2019,0.0,00:33:39
2020,0.0,00:33:40
2021,0.0,00:33:41
2022,0.0,00:33:42
2023,0.0,00:33:43
2024,0.0,00:33:44
2025,0.0,00:33:45
2026,0.0,00:33:46
2027,0.0,00:33:47
2028,0.0,00:33:48
2029,0.0,00:33:49
2030,0.0,00:33:50
2031,0.0,00:33:51
2032,0.0,00:33:52
2033,0.0,00:33:53
2034,0.0,00:33:54
2035,0.0,00:33:55
2036,0.0,00:33:56
2037,0.0,00:33:57
2038,0.0,00:33:58
2039,0.0,00:33:59
2040,0.0,00:34:00
2041,0.0,00:34:01
2042,0.0,00:34:02
2043,0.0,00:34:03
2044,0.0,00:34:04
2045,0.0,00:34:05
2046,0.0,00:34:06
2047,0.0,00:34:07
2048,0.0,00:34:08
2049,0.0,00:34:09
2050,0.0,00:34:10
2051,0.0,00:34:11
2052,0.0,00:34:12
2053,0.0,00:34:13
2054,0.0,00:34:14
2055,0.0,00:34:15
2056,0.0,00:34:16
2057,0.0,00:34:17
2058,0.0,00:34:18
2059,0.0,00:34:19
2060,0.0,00:34:20
2061,0.0,00:34:21
2062,0.0,00:34:22
2063,0.0,00:34:23
2064,0.0,00:34:24
2065,0.0,00:34:25
2066,0.0,00:34:26
2067,0.0,00:34:27
2068,0.0,00:34:28
2069,0.0,00:34:29
2070,0.0,00:34:30
2071,0.0,00:34:31
2072,0.0,00:34:32
2073,0.0,00:34:33
2074,0.0,00:34:34
2075,0.0,00:34:35
2076,0.0,00:34:36
2077,0.0,00:34:37
2078,0.0,00:34:38
2079,0.0,00:34:39
2080,0.0,00:34:40
2081,0.0,00:34:41
2082,0.0,00:34:42
2083,0.0,00:34:43
2084,0.0,00:34:44
2085,0.0,00:34:45
2086,0.0,00:34:46
2087,0.0,00:34:47
2088,0.0,00:34:48
2089,0.0,00:34:49
2090,0.0,00:34:50
2091,0.0,00:34:51
2092,0.0,00:34:52
2093,0.0,00:34:53
2094,0.0,00:34:54
2095,0.0,00:34:55
2096,0.0,00:34:56
2097,0.0,00:34:57
2098,0.0,00:34:58
2099,0.0,00:34:59
2100,0.0,00:35:00
2101,0.0,00:35:01
2102,0.0,00:35:02
2103,0.0,00:35:03
2104,0.0,00:35:04
2105,0.0,00:35:05
2106,0.0,00:35:06
2107,0.0,00:35:07
2108,0.0,00:35:08
2109,0.0,00:35:09
2110,0.0,00:35:10
2111,0.0,00:35:11
2112,0.0,00:35:12
2113,0.0,00:35:13
2114,0.0,00:35:14
2115,0.0,00:35:15
2116,0.0,00:35:16
2117,0.0,00:35:17
2118,0.0,00:35:18
2119,0.0,00:35:19
2120,0.0,00:35:20
2121,0.0,00:35:21
2122,0.0,00:35:22
2123,0.0,00:35:23
2124,0.0,00:35:24
2125,0.0,00:35:25
2126,0.0,00:35:26
2127,0.0,00:35:27
2128,0.0,00:35:28
2129,0.0,00:35:29
2130,0.0,00:35:30
2131,0.0,00:35:31
2132,0.0,00:35:32
2133,0.0,00:35:33
2134,0.0,00:35:34
2135,0.0,00:35:35
2136,0.0,00:35:36
2137,0.0,00:35:37
2138,0.0,00:35:38
2139,0.0,00:35:39
2140,0.0,00:35:40
2141,0.0,00:35:41
2142,0.0,00:35:42
2143,0.0,00:35:43
2144,0.0,00:35:44
2145,0.0,00:35:45
2146,0.0,00:35:46
2147,0.0,00:35:47
2148,0.0,00:35:48
2149,0.0,00:35:49
2150,0.0,00:35:50
2151,0.0,00:35:51
2152,0.0,00:35:52
2153,0.0,00:35:53
2154,0.0,00:35:54
2155,0.0,00:35:55
2156,0.0,00:35:56
2157,0.0,00:35:57
2158,0.0,00:35:58
2159,0.0,00:35:59
2160,0.0,00:36:00
2161,0.0,00:36:01
2162,0.0,00:36:02
2163,0.0,00:36:03
2164,0.0,00:36:04
2165,0.0,00:36:05
2166,0.0,00:36:06
2167,0.0,00:36:07
2168,0.0,00:36:08
2169,0.0,00:36:09
2170,0.0,00:36:10
2171,0.0,00:36:11
2172,0.0,00:36:12
2173,0.0,00:36:13
2174,0.0,00:36:14
2175,0.0,00:36:15
2176,0.0,00:36:16
2177,0.0,00:36:17
2178,0.0,00:36:18
2179,0.0,00:36:19
2180,0.0,00:36:20
2181,0.0,00:36:21
2182,0.0,00:36:22
2183,0.0,00:36:23
2184,0.0,00:36:24
2185,0.0,00:36:25
2186,0.0,00:36:26
2187,0.0,00:36:27
2188,0.0,00:36:28
2189,0.0,00:36:29
2190,0.0,00:36:30
2191,0.0,00:36:31
2192,0.0,00:36:32
2193,0.0,00:36:33
2194,0.0,00:36:34
2195,0.0,00:36:35
2196,0.0,00:36:36
2197,0.0,00:36:37
2198,0.0,00:36:38
2199,0.0,00:36:39
2200,0.0,00:36:40
2201,0.0,00:36:41
2202,0.0,00:36:42
2203,0.0,00:36:43
2204,0.0,00:36:44
2205,0.0,00:36:45
2206,0.0,00:36:46
2207,0.0,00:36:47
2208,0.0,00:36:48
2209,0.0,00:36:49
2210,0.0,00:36:50
2211,0.0,00:36:51
2212,0.0,00:36:52
2213,0.0,00:36:53
2214,0.0,00:36:54
2215,0.0,00:36:55
2216,0.0,00:36:56
2217,0.0,00:36:57
2218,0.0,00:36:58
2219,0.0,00:36:59
2220,0.0,00:37:00
2221,0.0,00:37:01
2222,0.0,00:37:02
2223,0.0,00:37:03
2224,0.0,00:37:04
